"","X","dayID","Nest_ID","Brood_age","Date2","Year","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Hatching_date","Parents","male_care","female_care","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","Manipulation","Chick1_pres_full","Chick2_pres_full","Chick3_pres_full","Chick4_pres_full","Chick5_pres_full","Chick_nr2","M_tarsus_mean","Male_CI","F_tarsus_mean","Female_CI","julian_hatching_date","Mean_hatching_date","Sd","Relative_hatching_date","Chick_presence_max_age","Chick_presence_max_day","Male_care_full","Female_care_full","Brood_fate","Female_care_lead","Chick_change_nr","Chick_change","Female_change","End_of_care","Mean_brood_CI","Max_chick_CI","Manip_type","Brood_max_size"
"908",908,"2007_E-301_8","2007_E-301",8,"2007-06-03",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,NA,"2007-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"909",909,"2007_E-301_9","2007_E-301",9,"2007-06-04",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,604,"2007-05-26",3,1,0,1,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"910",910,"2007_E-301_10","2007_E-301",10,"2007-06-05",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,NA,"2007-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"911",911,"2007_E-301_11","2007_E-301",11,"2007-06-06",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,606,"2007-05-26",3,1,0,1,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"912",912,"2007_E-301_12","2007_E-301",12,"2007-06-07",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,607,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"913",913,"2007_E-301_13","2007_E-301",13,"2007-06-08",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,608,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"914",914,"2007_E-301_14","2007_E-301",14,"2007-06-09",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,609,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"915",915,"2007_E-301_15","2007_E-301",15,"2007-06-10",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,610,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"916",916,"2007_E-301_16","2007_E-301",16,"2007-06-11",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,611,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"917",917,"2007_E-301_17","2007_E-301",17,"2007-06-12",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,NA,"2007-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"918",918,"2007_E-301_18","2007_E-301",18,"2007-06-13",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,NA,"2007-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"919",919,"2007_E-301_19","2007_E-301",19,"2007-06-14",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,614,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"920",920,"2007_E-301_20","2007_E-301",20,"2007-06-15",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,615,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"921",921,"2007_E-301_21","2007_E-301",21,"2007-06-16",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,616,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"922",922,"2007_E-301_22","2007_E-301",22,"2007-06-17",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,NA,"2007-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"923",923,"2007_E-301_23","2007_E-301",23,"2007-06-18",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,NA,"2007-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"924",924,"2007_E-301_24","2007_E-301",24,"2007-06-19",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,619,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",0,0,0,0,"Desertion",5.55596414127226,5.87317222207019,"U",2
"925",925,"2007_E-301_25","2007_E-301",25,"2007-06-20",2007,"10","23","CA1276","2007-05-26","fledged","CA1277","2007-05-26","fledged","CA1278","2007-05-26","fledged",NA,NA,NA,NA,NA,NA,620,"2007-05-26",3,1,0,3,2,2,2,NA,NA,26,26,26,NA,NA,1,26,"U",1,1,1,NA,NA,3,NA,NA,NA,NA,146,157.393785668992,16.2452737972756,-0.701360026994593,26,25,1,0,"fledged",NA,0,0,NA,"Desertion",5.55596414127226,5.87317222207019,"U",2
"926",926,"2007_E102_0","2007_E102",0,"2007-06-27",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,627,"2007-06-27",0,1,1,1,2,0,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",1,0,NA,NA,NA,1,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,1,1,"died",0,0,0,1,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"927",927,"2007_E102_1","2007_E102",1,"2007-06-28",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,628,"2007-06-27",0,0,0,2,2,2,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",1,1,NA,NA,NA,2,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,1,0,"died",0,0,0,0,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"928",928,"2007_E102_2","2007_E102",2,"2007-06-29",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",1,1,NA,NA,NA,2,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,1,0,"died",0,0,0,0,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"929",929,"2007_E102_3","2007_E102",3,"2007-06-30",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",1,1,NA,NA,NA,2,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,1,0,"died",0,0,0,0,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"930",930,"2007_E102_4","2007_E102",4,"2007-07-01",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",1,1,NA,NA,NA,2,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,1,0,"died",0,0,0,0,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"931",931,"2007_E102_5","2007_E102",5,"2007-07-02",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,702,"2007-06-27",3,1,0,2,2,2,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",1,1,NA,NA,NA,2,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,1,0,"died",0,0,0,0,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"932",932,"2007_E102_6","2007_E102",6,"2007-07-03",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",1,1,NA,NA,NA,2,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,1,0,"died",0,2,1,0,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"933",933,"2007_E102_7","2007_E102",7,"2007-07-04",2007,"CA1444","CA1265","CA1491","2007-06-27","died","CA1496","2007-06-28","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,704,"2007-06-27",3,1,0,0,0,0,NA,NA,NA,6.5,5.5,NA,NA,NA,1,7,"M",0,0,NA,NA,NA,0,26.1,34.83291,25.4,37.18,178,157.393785668992,16.2452737972756,1.26844364632771,6.5,6,0,0,"died",NA,0,0,NA,"Desertion",6.5970776090026,6.75743610914474,"CF2",3
"934",934,"2007_E3_0","2007_E3",0,"2007-07-07",2007,"802122906","CA1526","CA1510","2007-07-07","died","CA1509","2007-07-07","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,707,"2007-07-07",0,1,1,2,2,2,NA,NA,NA,3,1.5,NA,NA,NA,3,3,"U",1,1,NA,NA,NA,2,25.7,37.14813,23.2,41.21803,188,157.393785668992,16.2452737972756,1.88400729424093,3,2,1,1,"died",1,0,0,0,"Brood failure",5.85717560708667,6.37521185435051,"U",3
"935",935,"2007_E3_1","2007_E3",1,"2007-07-08",2007,"802122906","CA1526","CA1510","2007-07-07","died","CA1509","2007-07-07","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.5,NA,NA,NA,3,3,"U",1,1,NA,NA,NA,2,25.7,37.14813,23.2,41.21803,188,157.393785668992,16.2452737972756,1.88400729424093,3,2,1,1,"died",1,1,1,0,"Brood failure",5.85717560708667,6.37521185435051,"U",3
"936",936,"2007_E3_2","2007_E3",2,"2007-07-09",2007,"802122906","CA1526","CA1510","2007-07-07","died","CA1509","2007-07-07","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,709,"2007-07-07",4,1,1,1,2,0,NA,NA,NA,3,1.5,NA,NA,NA,3,3,"U",1,0,NA,NA,NA,1,25.7,37.14813,23.2,41.21803,188,157.393785668992,16.2452737972756,1.88400729424093,3,2,1,1,"died",0,1,1,1,"Brood failure",5.85717560708667,6.37521185435051,"U",3
"937",937,NA,"2007_E3",3,"13704",2007,"802122906","CA1526","CA1510","2007-07-07","died","CA1509","2007-07-07","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-07",0,NA,NA,1,NA,NA,NA,NA,NA,3,1.5,NA,NA,NA,3,3,"U",0,0,0,0,0,0,25.7,37.14813,23.2,41.21803,188,157.393785668992,16.2452737972756,1.88400729424093,3,2,0,0,"died",NA,0,0,NA,"Brood failure",5.85717560708667,6.37521185435051,"U",3
"938",938,"2007_E301_0","2007_E301",0,"2007-06-19",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,619,"2007-06-19",4,1,1,2,2,2,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,1,NA,NA,NA,2,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,1,"died",1,0,0,0,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"939",939,"2007_E301_1","2007_E301",1,"2007-06-20",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,620,"2007-06-19",3,1,0,2,2,2,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,1,NA,NA,NA,2,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,1,"died",1,0,0,0,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"940",940,"2007_E301_2","2007_E301",2,"2007-06-21",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,1,NA,NA,NA,2,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,1,"died",1,0,0,0,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"941",941,"2007_E301_3","2007_E301",3,"2007-06-22",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,622,"2007-06-19",4,1,1,2,2,2,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,1,NA,NA,NA,2,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,1,"died",0,1,1,1,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"942",942,"2007_E301_4","2007_E301",4,"2007-06-23",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,623,"2007-06-19",3,1,0,1,2,0,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,0,NA,NA,NA,1,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,0,"died",0,0,0,0,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"943",943,"2007_E301_5","2007_E301",5,"2007-06-24",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,624,"2007-06-19",3,1,0,1,2,0,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,0,NA,NA,NA,1,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,0,"died",0,0,0,0,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"944",944,"2007_E301_6","2007_E301",6,"2007-06-25",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,625,"2007-06-19",3,1,0,1,2,0,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,0,NA,NA,NA,1,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,0,"died",0,0,0,0,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"945",945,"2007_E301_7","2007_E301",7,"2007-06-26",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",1,0,NA,NA,NA,1,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,1,0,"died",0,1,1,0,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"946",946,"2007_E301_8","2007_E301",8,"2007-06-27",2007,"CA030","CA011","CA1459","2007-06-19","died","CA1460","2007-06-19","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,4,8,"M",0,0,NA,NA,NA,0,25.2,40.03032,25.6,36.33726,170,157.393785668992,16.2452737972756,0.775992727997132,8,7,0,0,"died",NA,0,0,NA,"Desertion",6.32916392394226,6.33457212182371,"CF2",3
"947",947,"2007_E303_0","2007_E303",0,"2007-06-19",2007,"CA1464","CA1465","CA1463","2007-06-19","unknown","CA1462","2007-06-19","unknown","CA1466","2007-06-20","died",NA,NA,NA,NA,NA,NA,619,"2007-06-19",4,1,1,2,2,2,0,NA,NA,5,1.5,1.5,NA,NA,4,6,"U",1,1,0,NA,NA,2,24.9,35.74974,25.4,32.19129,170,157.393785668992,16.2452737972756,0.775992727997132,5,5,1,1,"unknown",1,0,0,0,"Desertion",6.12710424659702,6.30742064510761,"U",2
