"","X","dayID","Nest_ID","Brood_age","Date2","Year","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Hatching_date","Parents","male_care","female_care","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","Manipulation","M_tarsus_mean","Male_CI","F_tarsus_mean","Female_CI","Chick1_pres_full","Chick2_pres_full","Chick3_pres_full","Chick4_pres_full","Chick5_pres_full","Chick_nr2","julian_hatching_date","Mean_hatching_date","Sd","Relative_hatching_date","Chick_presence_max_age","Chick_presence_max_day","Male_care_full","Female_care_full","Brood_fate","Chick1_pres_lead","Chick2_pres_lead","Chick3_pres_lead","Chick4_pres_lead","Chick5_pres_lead","Female_care_lead","Chick1_change_lead","Chick2_change_lead","Chick3_change_lead","Chick4_change_lead","Chick5_change_lead","Chick_change_nr","Chick_change","Female_change","End_of_care","Mean_brood_CI","Max_chick_CI"
"2103",2103,"2008_E102_9","2008_E102",9,"2008-06-10",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,610,"2008-06-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2104",2104,"2008_E102_10","2008_E102",10,"2008-06-11",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,611,"2008-06-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2105",2105,"2008_E102_11","2008_E102",11,"2008-06-12",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2106",2106,"2008_E102_12","2008_E102",12,"2008-06-13",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2107",2107,"2008_E102_13","2008_E102",13,"2008-06-14",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2108",2108,"2008_E102_14","2008_E102",14,"2008-06-15",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2109",2109,"2008_E102_15","2008_E102",15,"2008-06-16",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2110",2110,"2008_E102_16","2008_E102",16,"2008-06-17",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2111",2111,"2008_E102_17","2008_E102",17,"2008-06-18",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,618,"2008-06-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2112",2112,"2008_E102_18","2008_E102",18,"2008-06-19",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,619,"2008-06-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2113",2113,"2008_E102_19","2008_E102",19,"2008-06-20",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2114",2114,"2008_E102_20","2008_E102",20,"2008-06-21",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,621,"2008-06-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2115",2115,"2008_E102_21","2008_E102",21,"2008-06-22",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2116",2116,"2008_E102_22","2008_E102",22,"2008-06-23",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2117",2117,"2008_E102_23","2008_E102",23,"2008-06-24",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.88766152474382,6.88766152474382
"2118",2118,"2008_E102_24","2008_E102",24,"2008-06-25",2008,"CA048","CA1526","CA1573","2008-06-01","fledged","CA1574","2008-06-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,625,"2008-06-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2.5,25,"U",24.5,40.308937507169,24,34.4716547717178,1,1,NA,NA,NA,2,153,150.233663366337,14.6138407244566,0.189295660587969,26,24,1,0,"fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Desertion",6.88766152474382,6.88766152474382
"2119",2119,"2009_A1_0","2009_A1",0,"2009-05-15",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,515,"2009-05-15",4,1,1,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,1,"fledged",1,1,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2120",2120,"2009_A1_1","2009_A1",1,"2009-05-16",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,516,"2009-05-15",4,1,1,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,1,"fledged",1,1,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2121",2121,"2009_A1_2","2009_A1",2,"2009-05-17",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,517,"2009-05-15",4,1,1,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,1,"fledged",1,1,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2122",2122,"2009_A1_3","2009_A1",3,"2009-05-18",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,1,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1,"Desertion",6.63147957705479,6.68210155855902
"2123",2123,"2009_A1_4","2009_A1",4,"2009-05-19",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2124",2124,"2009_A1_5","2009_A1",5,"2009-05-20",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,520,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2125",2125,"2009_A1_6","2009_A1",6,"2009-05-21",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2126",2126,"2009_A1_7","2009_A1",7,"2009-05-22",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,522,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2127",2127,"2009_A1_8","2009_A1",8,"2009-05-23",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,523,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2128",2128,"2009_A1_9","2009_A1",9,"2009-05-24",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,524,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2129",2129,"2009_A1_10","2009_A1",10,"2009-05-25",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,525,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2130",2130,"2009_A1_11","2009_A1",11,"2009-05-26",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,526,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2131",2131,"2009_A1_12","2009_A1",12,"2009-05-27",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,527,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2132",2132,"2009_A1_13","2009_A1",13,"2009-05-28",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,528,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2133",2133,"2009_A1_14","2009_A1",14,"2009-05-29",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,529,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2134",2134,"2009_A1_15","2009_A1",15,"2009-05-30",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,530,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2135",2135,"2009_A1_16","2009_A1",16,"2009-05-31",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,531,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2136",2136,"2009_A1_17","2009_A1",17,"2009-06-01",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,601,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2137",2137,"2009_A1_18","2009_A1",18,"2009-06-02",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,602,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2138",2138,"2009_A1_19","2009_A1",19,"2009-06-03",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2139",2139,"2009_A1_20","2009_A1",20,"2009-06-04",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,604,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2140",2140,"2009_A1_21","2009_A1",21,"2009-06-05",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,605,"2009-05-15",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2141",2141,"2009_A1_22","2009_A1",22,"2009-06-06",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2142",2142,"2009_A1_23","2009_A1",23,"2009-06-07",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2143",2143,"2009_A1_24","2009_A1",24,"2009-06-08",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2144",2144,"2009_A1_25","2009_A1",25,"2009-06-09",2009,"CA1310","CA151","CA2038","2009-05-15","fledged","CA2039","2009-05-15","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,4,26,"M",25.3,38.3821350086161,25.1,35.4527978349697,1,1,NA,NA,NA,2,135,158.359762140733,17.0488445805183,-1.37016687731593,26,33,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.63147957705479,6.68210155855902
"2145",2145,"2009_A201_0","2009_A201",0,"2009-05-17",2009,"CA1230","CA081","CA2046","2009-05-17","fledged","CA2047","2009-05-17","died","CA2203","2009-05-18","died",NA,NA,NA,NA,NA,NA,517,"2009-05-17",4,1,1,2,2,2,0,NA,NA,26,2.5,5,NA,NA,4.5,26,"U",24.5,47.0808390083734,NA,NA,1,1,0,NA,NA,2,137,158.359762140733,17.0488445805183,-1.25285687483721,26,43,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",6.22586939868071,6.32793283144597
"2146",2146,"2009_A201_1","2009_A201",1,"2009-05-18",2009,"CA1230","CA081","CA2046","2009-05-17","fledged","CA2047","2009-05-17","died","CA2203","2009-05-18","died",NA,NA,NA,NA,NA,NA,518,"2009-05-17",4,1,1,3,2,2,2,NA,NA,26,2.5,5,NA,NA,4.5,26,"U",24.5,47.0808390083734,NA,NA,1,1,1,NA,NA,3,137,158.359762140733,17.0488445805183,-1.25285687483721,26,43,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",6.22586939868071,6.32793283144597
"2147",2147,"2009_A201_2","2009_A201",2,"2009-05-19",2009,"CA1230","CA081","CA2046","2009-05-17","fledged","CA2047","2009-05-17","died","CA2203","2009-05-18","died",NA,NA,NA,NA,NA,NA,NA,"2009-05-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2.5,5,NA,NA,4.5,26,"U",24.5,47.0808390083734,NA,NA,1,1,1,NA,NA,3,137,158.359762140733,17.0488445805183,-1.25285687483721,26,43,1,1,"fledged",1,0,1,NA,NA,1,0,1,0,NA,NA,1,1,0,"Desertion",6.22586939868071,6.32793283144597
